Date,UAL_Open,UAL_High,UAL_Low,UAL_Close,UAL_Adj Close,UAL_Volume,oil_Close/Last,oil_Volume,oil_Open,oil_High,oil_Low
1/8/20,86.900002,88.449997,86.300003,87.300003,87.300003,4152500,59.61,1157077,59.91,60.46,59.84
1/9/20,87.720001,88.720001,87.5,87.949997,87.949997,2252200,59.56,712658,59.99,60.31,58.66
1/10/20,88.040001,88.260002,86.970001,87.309998,87.309998,2035700,59.04,553817,59.61,59.78,58.85
1/13/20,87.309998,87.669998,86.699997,86.889999,86.889999,2707600,58.08,549744,59.04,59.27,57.91
1/14/20,88.169998,89.639999,87.709999,87.849998,87.849998,3243500,58.23,471167,58.03,58.72,57.72
1/15/20,87.610001,88.800003,87.25,88.290001,88.290001,1878900,57.81,412514,58.2,58.36,57.36
1/16/20,88.790001,89.720001,88.779999,89.540001,89.540001,2427500,58.52,170200,58.1,58.87,57.56
1/17/20,89.800003,90.099998,88.959999,89.699997,89.699997,4221100,58.54,90539,58.59,58.98,58.27
1/21/20,87.879997,88,84.57,85.790001,85.790001,9546700,58.34,36251,58.8,59.73,57.68
1/22/20,86.75,87.57,83.150002,83.339996,83.339996,8453200,56.74,598300,56.88,57.1,56.03
1/23/20,83,85.169998,81.059998,84.879997,84.879997,6194300,55.59,670777,56.11,56.27,54.77
1/24/20,84.309998,84.730003,80.279999,81.900002,81.900002,6869800,54.19,558150,54.25,54.42,54.15
1/27/20,78,78.459999,76.550003,77.629997,77.629997,8671300,53.14,685508,53.7,53.71,52.13
1/28/20,78.25,78.470001,77,77.050003,77.050003,7575600,53.48,609189,52.77,54.06,52.68
1/29/20,77.400002,77.489998,75.010002,75.209999,75.209999,5508200,53.33,603478,53.97,54.37,52.81
1/30/20,74.660004,77.980003,74.440002,77.75,77.75,5900400,52.14,686601,53.09,53.2,51.66
1/31/20,77.169998,77.290001,74.519997,74.800003,74.800003,5196600,51.56,790646,52.92,53.36,50.97
2/3/20,75.489998,77.120003,74.879997,74.910004,74.910004,3950600,50.11,839671,51.01,51.97,49.8
2/4/20,76.639999,79.529999,76.5,78.889999,78.889999,6423900,49.61,825721,49.94,51.55,49.31
2/5/20,80.760002,82.360001,80.050003,81.849998,81.849998,6993700,50.75,849264,49.51,51.88,49.47
2/6/20,82.400002,82.720001,79.790001,80.5,80.5,5218800,50.95,715101,51.17,52.2,50.24
2/7/20,80,80.239998,78.650002,79.480003,79.480003,3129700,50.32,705408,51.11,51.48,50.09
2/10/20,78.949997,79.610001,77.779999,79.470001,79.470001,3492700,49.57,663623,50.12,50.49,49.42
2/11/20,80.019997,81.449997,79.940002,80.529999,80.529999,2763600,49.94,671000,49.61,50.69,49.58
2/12/20,81.080002,82.599998,81,82.199997,82.199997,2907100,51.17,734341,49.96,51.73,49.95
2/13/20,81,81.739998,80.370003,80.989998,80.989998,2998800,51.42,694375,51.72,51.96,50.6
2/14/20,81.019997,81.440002,79.400002,79.550003,79.550003,3119700,52.05,571940,51.51,52.34,51.32
2/18/20,79,80.629997,78.650002,80.239998,80.239998,4183400,52.12,200409,52.1,52.41,50.88
2/19/20,80.940002,80.940002,79.190002,79.419998,79.419998,3350300,53.29,78294,52.12,53.66,51.93
2/20/20,79.300003,81.669998,79.300003,79.910004,79.910004,2893900,53.78,18321,53.5,54.5,53.22
2/21/20,79.400002,79.400002,77.32,78.010002,78.010002,4541400,53.38,690203,53.74,53.86,52.55
2/24/20,75.080002,76.019997,73.650002,75.470001,75.470001,6332900,51.43,739360,51.44,51.46,51.17
2/25/20,75.760002,76.18,70.32,70.57,70.57,8076200,49.9,746438,50.14,50.17,49.69
2/26/20,71.75,71.910004,65.889999,66.529999,66.529999,9363900,48.73,863928,48.71,48.74,48.59
2/27/20,62.900002,69.019997,61.200001,64.940002,64.940002,10257100,47.09,980446,46.97,46.99,46.17
2/28/20,62.849998,64.879997,60.830002,61.59,61.59,9930600,44.76,1059301,46.49,47.03,43.85
3/2/20,61.130001,61.27,57.040001,61.259998,61.259998,13015200,46.75,918575,43.7,47.56,43.32
3/3/20,63.139999,63.529999,57.959999,58.290001,58.290001,9208800,47.18,985670,47.72,48.66,46.47
3/4/20,59.509998,59.740002,56.32,59.470001,59.470001,10671200,46.78,724225,46.94,48.41,46.65
3/5/20,57.110001,57.16,50.93,51.59,51.59,13974700,45.9,683404,47.45,47.54,45.65
3/6/20,48.610001,56,48.259998,52.099998,52.099998,16492200,41.28,1204734,46.09,46.38,41.05
3/9/20,49.59,50.990002,45.919998,46.779999,46.779999,12307600,31.13,1693652,32.87,34.88,27.34
3/10/20,51,54.330002,46.619999,52.560001,52.560001,15642900,34.36,997569,30.37,35.02,30.2
3/11/20,50.529999,51.23,48.049999,49.34,49.34,10899400,32.98,824665,34.62,36.35,32.56
3/12/20,42.77,44.310001,37.009998,37.080002,37.080002,19423600,31.5,963502,33.07,33.63,30.02
3/13/20,41.330002,42.490002,34,41.639999,41.639999,24135300,31.73,715399,30.77,33.87,30.33
3/16/20,34.34,39.369999,30.379999,35.470001,35.470001,28259500,28.7,663525,28.23,30.42,28.22
3/17/20,36.490002,38.139999,30.049999,30.67,30.67,21078900,26.95,521494,28.69,30.3,26.63
3/18/20,28.809999,28.969999,17.799999,21.379999,21.379999,35372700,20.37,286707,26.94,27.22,20.06
3/19/20,21.34,23.99,18.09,21.280001,21.280001,31611200,25.22,78126,22.3,27.71,21.36
3/20/20,23.370001,30.74,22.200001,24.5,24.5,37408000,22.43,18012,24.73,27.89,19.46
3/23/20,25.969999,26.6,23.370001,26.25,26.25,25585800,23.36,801593,22.19,24.07,20.8
3/24/20,31.99,34.150002,30.01,33,33,31502500,24.01,633894,23.87,25.16,23.09
3/25/20,38,39.470001,33.290001,36.599998,36.599998,32988800,24.49,594780,24.37,25.24,22.91
3/26/20,38.380001,39.779999,34.529999,35.549999,35.549999,29563600,22.6,594194,24.25,24.65,22.38
3/27/20,35.02,35.200001,32.029999,32.84,32.84,18379600,21.51,551742,23.29,23.44,20.88
3/30/20,30.690001,31.799999,28,30.16,30.16,18386400,20.09,695356,20.93,20.86,19.27
3/31/20,31.309999,33.599998,30.58,31.549999,31.549999,16568800,20.48,604605,20.23,21.89,20.01
4/1/20,29.51,29.690001,25.360001,25.65,25.65,27541600,20.31,663543,20.1,21.55,19.9
4/2/20,25.24,26.09,23,23.42,23.42,25212800,25.32,1041769,25.87,27.13,23.34
4/3/20,24.219999,24.940001,21.559999,22.889999,22.889999,28350300,28.34,947533,24.81,29.13,23.52
4/6/20,23.9,24.799999,21.799999,24.02,24.02,32386700,26.08,713558,25.95,28.24,25.63
4/7/20,28.200001,28.690001,23.719999,24.48,24.48,43809300,23.63,686575,26.34,27.24,23.54
4/8/20,25.65,27.540001,24.51,27.51,27.51,32657700,25.09,690628,25.78,26.39,24.87
4/9/20,29.92,34.040001,29.57,31.5,31.5,54118500,22.76,999324,26.28,28.36,22.57
4/13/20,32.630001,32.700001,27.59,28.91,28.91,36493700,22.41,676148,23.67,24.57,22.03
4/14/20,30.52,32.209999,30.379999,30.9,30.9,28650600,20.11,668308,22.36,23.08,19.95
4/15/20,31.969999,32.599998,29.879999,31.860001,31.860001,46775200,19.87,504320,20.72,20.89,19.2
4/16/20,30.35,30.49,27.92,28.209999,28.209999,44795600,19.75,319273,20.15,20.53,19.42
4/17/20,29.9,30.110001,28.860001,29.08,29.08,26829600,18.27,213600,20,20.22,17.31
4/20/20,27.93,28.67,26.690001,27.790001,27.790001,37042200,-37.63,148427,-37.25,-35.2,-40.32
4/21/20,27.01,28.360001,26.76,27.879999,27.879999,28293200,9.06,12250,11.35,13.86,8.91
4/22/20,27.299999,27.66,25.01,25.879999,25.879999,90534500,13.78,1141771,15.86,15.87,13.49
4/23/20,26,26.559999,25.66,25.719999,25.719999,35812500,16.5,777155,14.2,18.26,13.35
4/24/20,25.92,26.15,24.67,25.559999,25.559999,34826700,16.94,565121,16.78,17.97,15.64
4/27/20,25.99,26.34,24.870001,25,25,35980000,12.78,581712,16.84,16.98,11.88
4/28/20,25.860001,28.43,25.5,27.84,27.84,59812100,12.34,815946,12.96,13.69,10.07
4/29/20,29.58,31.84,29.49,31.209999,31.209999,52643500,15.06,510049,13.35,16.78,12.67
4/30/20,29.66,31.07,28.32,29.58,29.58,44896800,18.84,501420,19.23,19.44,18.11
5/1/20,28.1,29.25,26.129999,26.620001,26.620001,47710300,19.78,368386,19.04,20.48,18.07
5/4/20,23.91,25.559999,22.76,25.26,25.26,63152400,20.39,286630,19.11,21.42,18.05
5/5/20,26.040001,26.35,23.98,24.120001,24.120001,35651700,24.56,363452,21.24,25.49,21.13
5/6/20,23.959999,24.35,22.389999,22.91,22.91,43355300,23.99,357184,25.52,26.08,22.58
5/7/20,22.959999,24.450001,22.450001,22.75,22.75,44179300,23.55,288733,24.09,26.74,22.94
5/8/20,23.58,25.440001,23.32,25.42,25.42,54883500,24.74,178222,23.35,24.99,23.26
5/11/20,24.5,24.639999,23.459999,23.969999,23.969999,47485800,24.14,157369,24.49,25.58,23.67
5/12/20,23.950001,24.459999,22.74,22.76,22.76,40420900,25.78,160903,24.49,26.23,24.22
5/13/20,22.51,22.639999,20.33,20.709999,20.709999,59007900,25.29,122446,25.3,26.45,24.79
5/14/20,19.719999,20.43,18.18,20.299999,20.299999,74107800,27.56,130795,25.56,27.96,25.18
5/15/20,19.67,20.959999,19.280001,19.92,19.92,39808000,29.43,85231,27.64,29.92,27.24
5/18/20,21.790001,24.26,21.459999,24.129999,24.129999,72649600,31.82,57021,29.53,33.32,29.53
5/19/20,25.620001,25.67,23.33,23.68,23.68,81388000,32.5,19099,32.83,33.44,31.34
5/20/20,24.379999,25.389999,24.299999,24.91,24.91,56272000,33.49,392364,31.89,33.78,31.56
5/21/20,25.09,26.58,25,25.84,25.84,53737300,33.92,359977,33.53,34.66,33.26
5/22/20,26.379999,26.58,24.67,25.4,25.4,45062100,33.25,411001,33.95,34,30.72
5/26/20,27.48,29.879999,27.450001,29.540001,29.540001,88220700,34.35,453480,33.79,34.81,32.48
5/27/20,32.25,32.75,28.540001,30.690001,30.690001,89323200,32.81,401527,34.14,34.32,31.75
5/28/20,30,30,28.530001,28.889999,28.889999,57057500,33.71,420609,32.1,34.21,31.14
5/29/20,27.110001,28.879999,26.65,28.040001,28.040001,64242000,35.49,420891,33.68,35.77,32.36
6/1/20,28.190001,30.290001,27.950001,29.459999,29.459999,57268700,35.44,366173,35.21,35.9,34.27
6/2/20,30.120001,30.92,29.309999,29.91,29.91,47473400,36.81,320931,35.56,37.06,35.28
6/3/20,30.75,33.900002,30.389999,33.650002,33.650002,85543700,37.29,479243,36.86,38.18,35.88
6/4/20,35.77,39.849998,34.139999,39.099998,39.099998,142812800,37.41,289254,36.76,37.62,36.38
6/5/20,48.950001,48.950001,41.259998,42.41,42.41,135585100,39.55,376424,37.33,39.68,37.05
6/8/20,45.860001,48.849998,44.57,48.689999,48.689999,89957300,38.19,397386,39.41,40.44,37.96
6/9/20,45,46.099998,41.5,44.639999,44.639999,79612800,38.94,370929,38.22,39.1,37.07
6/10/20,42.040001,42.599998,38.299999,39.720001,39.720001,105254900,39.6,362966,38.5,39.91,37.73
6/11/20,33.259998,36.380001,32.220001,33.32,33.32,104768800,36.34,493629,39.09,39.09,35.41
6/12/20,37.509998,39.68,36.150002,39.66,39.66,98882600,36.26,380344,36.26,36.99,34.48
6/15/20,36.040001,39.869999,35.509998,39,39,102434800,37.12,353541,36.03,37.26,34.36
6/16/20,42.509998,42.75,39.52,40.209999,40.209999,71155200,38.38,339007,37.05,39.06,36.38
6/17/20,39.09,39.77,38.220001,39.25,39.25,60125900,37.96,225264,37.93,38.75,37.21
6/18/20,37.650002,40.200001,37.5,39.34,39.34,64927100,38.84,96816,37.74,38.97,37.11
6/19/20,39.939999,40.259998,35.759998,36.84,36.84,101013900,39.75,44183,38.85,40.49,38.4
6/22/20,35.18,37.099998,35,36.540001,36.540001,65256600,40.46,18811,39.18,40.7,39.12
6/23/20,36.560001,36.880001,34.369999,36.080002,36.080002,63531800,40.37,356573,40.68,41.63,39.76
6/24/20,34.68,35.23,32.619999,33.07,33.07,65450800,38.01,483384,39.99,40.54,37.31
6/25/20,31.35,34.759998,31.030001,34.689999,34.689999,72479500,38.72,437229,38.05,39.23,37.08
6/26/20,34.5,34.610001,32,32.889999,32.889999,58993300,38.49,338747,39.09,39.35,37.79
6/29/20,33.200001,35.5,31.809999,35.27,35.27,64905800,39.7,327055,37.96,39.89,37.5
6/30/20,34.599998,35.360001,33.23,34.610001,34.610001,54406400,39.27,349492,39.72,40.08,38.98
7/1/20,36.919998,38.369999,34.029999,34.450001,34.450001,87861300,39.82,386998,39.77,39.96,39.57
7/2/20,35.880001,36.080002,33.950001,34.139999,34.139999,53576600,40.65,326235,39.78,40.74,39.46
7/6/20,34.759998,35.41,33.52,35.209999,35.209999,46540300,40.63,273028,40.31,41.08,40.15
7/7/20,34.07,34.119999,32.380001,32.549999,32.549999,47337600,40.62,239403,40.68,40.95,39.9
7/8/20,31.620001,33.029999,31.32,32.529999,32.529999,55863900,40.9,263558,40.48,41.08,40.3
7/9/20,32,32.490002,29.959999,30.17,30.17,53324000,39.62,345020,40.87,40.99,39.27
7/10/20,29.379999,32.900002,29.23,32.669998,32.669998,80475500,40.55,366208,39.58,40.77,38.54
7/13/20,33.23,33.369999,31.01,31.76,31.76,56573000,40.1,345391,40.35,40.72,39.47
7/14/20,30.700001,32.32,30.42,31.74,31.74,44172200,40.29,389537,40.17,40.55,40.1
7/15/20,34.130001,36.779999,33.16,36.369999,36.369999,84741900,41.2,327910,40.55,41.26,40.08
7/16/20,34.599998,35.380001,33.880001,34.490002,34.490002,53333200,40.75,183794,40.97,41.18,40.52
7/17/20,34.27,34.98,33.48,33.919998,33.919998,37397500,40.59,72124,40.69,40.9,40.02
7/20/20,33.900002,34.389999,32.18,32.330002,32.330002,36534200,40.81,38909,40.64,40.91,39.83
7/21/20,32.639999,33.779999,32.459999,33.07,33.07,45726100,41.96,17724,40.65,42.4,40.64
7/22/20,32.82,33.259998,31.629999,31.67,31.67,48195800,41.9,319723,41.54,42.03,41.14
7/23/20,31.35,35.130001,30.950001,33.23,33.23,82254200,41.07,374334,41.95,42.36,40.83
7/24/20,32.880001,33.689999,32.470001,32.880001,32.880001,38446600,41.29,338941,41.06,41.67,40.66
7/27/20,32.889999,33.66,32.049999,32.419998,32.419998,33062600,41.6,364710,41.26,41.82,40.48
7/28/20,32.27,34.040001,32.27,33.459999,33.459999,41625400,41.04,262616,41.65,41.93,40.85
7/29/20,33.610001,34.150002,32.220001,32.57,32.57,31122800,41.27,279638,41.13,41.57,40.93
7/30/20,32.029999,32.279999,31.549999,31.74,31.74,31536800,39.92,457153,41.32,41.39,38.72
7/31/20,31.690001,31.77,30.690001,31.379999,31.379999,29584900,40.27,293852,40.34,40.55,39.66
8/3/20,31.33,32.279999,30.32,31.870001,31.870001,35214400,41.01,313783,40.39,41.24,39.58
8/4/20,32.009998,33.700001,32.009998,32.290001,32.290001,30010100,41.7,427371,40.78,42.08,40.14
8/5/20,33.310001,34.57,32.169998,33.73,33.73,48193200,42.19,472591,41.56,43.52,41.47
8/6/20,34.25,35.029999,33.23,34.400002,34.400002,51250700,41.95,339186,42.19,42.65,41.61
8/7/20,33.900002,34.419998,33.450001,34.330002,34.330002,30394500,41.22,365478,41.97,42.22,41.06
8/10/20,34.650002,37.549999,34.639999,37.540001,37.540001,48876400,41.94,328469,41.5,42.33,41.17
8/11/20,39.639999,39.860001,36.66,36.830002,36.830002,56549300,41.61,399369,41.98,42.94,41.48
8/12/20,37.549999,37.740002,35.470001,36.400002,36.400002,34982400,42.67,359950,41.62,42.9,41.53
8/13/20,35.740002,37.52,35.52,35.810001,35.810001,35460100,42.24,282898,42.57,42.84,42.09
8/14/20,35.349998,36.57,35.200001,36.18,36.18,28384100,42.01,281945,42.33,42.57,41.62
8/17/20,36.209999,36.299999,34.360001,34.400002,34.400002,22574300,42.89,187797,42.24,42.97,41.8
8/18/20,34.389999,34.880001,33.580002,33.98,33.98,19070300,42.55,94785,42.79,42.99,42.11
8/19/20,34.360001,36.560001,34.130001,34.439999,34.439999,40587900,42.93,44996,42.6,43.03,42.36
8/20/20,33.919998,34.389999,33.200001,34.049999,34.049999,28197000,42.58,17963,42.74,42.79,41.5
8/21/20,33.799999,34.439999,32.98,33.040001,33.040001,22730300,42.34,328732,42.75,42.96,41.46
8/24/20,33.669998,36.389999,33.200001,36.32,36.32,50533600,42.62,276796,42.48,42.89,42.23
8/25/20,36.439999,36.939999,34.48,35.220001,35.220001,39748300,43.35,316506,42.36,43.57,42.31
8/26/20,35.259998,35.509998,34.110001,34.25,34.25,23414500,43.39,249771,43.39,43.78,43
8/27/20,35.5,37.990002,35.18,36.220001,36.220001,51046500,43.04,305095,43.45,43.5,42.36
8/28/20,37.139999,37.439999,35.889999,37.34,37.34,35228900,42.97,255609,42.98,43.42,42.69
8/31/20,37.25,37.439999,35.73,36,36,27114200,42.61,219480,42.91,43.57,42.56
9/1/20,35.25,37.240002,34.950001,36.009998,36.009998,29722200,42.76,269697,42.83,43.43,42.72
9/2/20,36.099998,37.099998,35.209999,36.889999,36.889999,26622800,41.51,396996,43.02,43.21,41.23
9/3/20,37.130001,39.77,36.139999,37.400002,37.400002,53966400,41.37,393678,41.63,41.79,40.22
9/4/20,38.150002,38.740002,36.459999,38.209999,38.209999,33121600,39.77,423209,41.25,40.9,39.35
9/8/20,37.299999,38.48,36.48,37.279999,37.279999,33207100,36.76,686873,39.48,39.59,36.13
9/9/20,36.900002,37.080002,35.59,36.029999,36.029999,25407600,38.05,428422,36.79,38.45,36.16
9/10/20,36.349998,37.330002,36.18,36.450001,36.450001,24905300,37.3,338923,37.8,38.18,36.93
9/11/20,36.630001,36.799999,35.48,36.07,36.07,19198700,37.33,331966,37.01,37.82,36.67
9/14/20,36.299999,36.880001,35.84,36.740002,36.740002,18939900,37.26,309669,37.32,37.68,36.82
9/15/20,36.84,37.880001,36.380001,36.799999,36.799999,21378200,38.28,314656,37.28,38.57,37.06
9/16/20,36.900002,38.900002,36.360001,38.299999,38.299999,33232400,40.16,342971,38.35,40.34,38.35
9/17/20,37.689999,39.279999,37.139999,38.349998,38.349998,31339700,40.97,262034,40.19,41.22,39.42
9/18/20,38.16,38.34,36.68,36.970001,36.970001,32772800,41.11,73755,40.97,41.18,40.57
9/21/20,35.400002,35.470001,33.18,33.790001,33.790001,29900900,39.31,33734,40.98,41.27,38.66
9/22/20,34.150002,34.650002,33.560001,34.07,34.07,16700600,39.6,15651,39.63,40.02,39
9/23/20,34.279999,35.049999,33.049999,33.080002,33.080002,21576900,39.93,298174,39.76,40.72,39.49
9/24/20,32.779999,33.400002,31.219999,32.740002,32.740002,24638800,40.31,258227,39.6,40.37,39.12
9/25/20,32.560001,34.27,32.490002,34.200001,34.200001,21461100,40.25,214146,40.15,40.64,39.71
9/28/20,35.32,36.900002,34.66,35.939999,35.939999,34828100,40.6,212719,40.07,40.8,39.78
9/29/20,35.549999,35.610001,34.240002,34.509998,34.509998,24979800,39.29,356884,40.58,40.7,38.41
9/30/20,34.950001,36.220001,34.540001,34.75,34.75,29441400,40.22,323219,39.16,40.09,39.81
10/1/20,35.23,35.490002,34.57,35.18,35.18,18972200,38.72,415352,39.9,40.47,37.61
10/2/20,33.360001,36.77,33.27,36.009998,36.009998,35081000,37.05,369869,38.6,37.08,36.86
10/5/20,36.43,36.580002,35.419998,36.200001,36.200001,18046400,39.22,354266,37,39.72,37
10/6/20,36.73,37.09,34.84,34.880001,34.880001,28719000,40.67,382606,39.35,40.86,39.1
10/7/20,36.509998,37.220001,35.880001,36.380001,36.380001,27677300,39.95,405108,39.83,40.35,39.28
10/8/20,37.16,37.689999,35.849998,37,37,28333500,41.19,379278,39.99,41.33,39.76
10/9/20,37.049999,37.799999,36.27,37.119999,37.119999,25311800,40.6,304787,41.31,41.47,40.38
10/12/20,36.700001,36.990002,36.259998,36.380001,36.380001,20202600,39.43,290338,40.4,40.45,39.04
10/13/20,35.669998,35.950001,35.220001,35.259998,35.259998,17303000,40.2,330962,39.53,40.28,40.14
10/14/20,35.259998,36.330002,35.169998,35.610001,35.610001,14976500,41.04,302316,40.19,41.16,39.82
10/15/20,35.18,35.380001,33.639999,34.25,34.25,23652000,40.96,230737,41.13,41.03,40.92
10/16/20,34.310001,34.580002,33.82,34.16,34.16,16210000,40.88,83245,40.88,41.05,40.08
10/19/20,34.450001,36.549999,34.439999,35.5,35.5,33094400,40.83,52565,40.69,41.22,40.54
10/20/20,36.16,36.59,35.200001,36.060001,36.060001,22578100,41.46,17399,40.65,41.7,40.25
10/21/20,35.91,36.139999,35.209999,35.540001,35.540001,16092700,40.03,346021,41.22,41.59,39.78
10/22/20,35.900002,37.450001,35.650002,37.240002,37.240002,24747800,40.64,292201,40.04,41.02,39.71
10/23/20,37.099998,38.099998,36.52,38.009998,38.009998,20690300,39.85,251057,40.61,40.92,39.57
10/26/20,37.369999,37.400002,34.669998,35.34,35.34,25924500,38.56,341684,39.69,39.74,38.28
10/27/20,35.110001,35.650002,34.150002,34.169998,34.169998,17594200,39.57,324103,38.59,39.83,38.51
10/28/20,33.110001,33.66,32.16,32.599998,32.599998,21822900,37.39,466151,38.97,37.57,36.97
10/29/20,32.630001,33.75,32.43,33.57,33.57,17257400,36.17,533963,37.39,37.76,34.92
10/30/20,33.150002,34.02,32.830002,33.860001,33.860001,18783200,35.79,367503,36.07,36.6,35.21
11/2/20,34.080002,34.099998,32.950001,33.779999,33.779999,13901000,36.81,467629,35.24,37.15,33.64
11/3/20,34.32,34.68,33.759998,34.02,34.02,16309000,37.66,390487,37.03,38.23,37.8
11/4/20,34,34.25,32.959999,33.34,33.34,14812300,39.15,417326,38.15,39.16,38.93
11/5/20,33.700001,35.459999,33.57,35.349998,35.349998,16192100,38.79,279316,39.17,38.56,38.4
11/6/20,34.900002,35.150002,34.200001,34.68,34.68,13194100,37.14,381564,38.54,38.61,37.06
11/9/20,41.900002,44.060001,39.130001,41.32,41.32,60942600,40.29,592543,37.34,40.45,39.77
11/10/20,40.450001,41.630001,39.48,40.049999,40.049999,26596600,41.36,426057,39.91,41.84,41.29
11/11/20,40.07,40.16,38.189999,38.509998,38.509998,20044100,41.45,410601,41.79,43.06,41.32
11/12/20,37.450001,38.709999,36.560001,36.849998,36.849998,23503200,41.12,360853,41.47,42.19,40.87
11/13/20,37.240002,39.099998,37.080002,38.990002,38.990002,19977400,40.13,309998,40.94,40.94,40.06
11/16/20,42.18,42.779999,40.049999,41,41,28722700,41.34,337027,40.17,42.09,40.15
11/17/20,40,41.099998,39.580002,40.599998,40.599998,19661400,41.43,214643,41.44,41.69,40.57
11/18/20,41.490002,42.889999,41.049999,41.049999,41.049999,22482000,41.82,89395,41.35,41.73,41.57
11/19/20,41,41.439999,40.189999,40.939999,40.939999,18556300,41.74,46456,41.61,41.98,41.76
11/20/20,40.709999,40.970001,39.669998,39.900002,39.900002,15604700,42.15,18052,41.7,42.32,41.51
11/23/20,40.169998,41.18,40.049999,40.93,40.93,21730000,43.06,283487,42.46,42.97,42.81
11/24/20,42.709999,45,42.450001,44.959999,44.959999,29934600,44.91,400940,42.84,45.01,44.65
11/25/20,44.490002,45.91,43.650002,45.639999,45.639999,24250800,45.71,400583,44.82,46.26,44.73
11/27/20,46.200001,46.759998,45.139999,45.299999,45.299999,14103900,45.53,351413,45.9,46.09,44.55
11/30/20,46.470001,46.5,44.200001,45.049999,45.049999,23401500,45.34,349022,45.34,45.61,44.86
12/1/20,45.830002,46.57,45.23,45.32,45.32,18811700,44.55,295704,45.08,45.7,44.12
12/2/20,45.099998,46.73,44.52,46.73,46.73,17745700,45.28,347720,44.38,45.61,44.8
12/3/20,47.669998,50.970001,47.66,49.91,49.91,32545200,45.64,333384,44.99,45.84,44.66
12/4/20,50.490002,51.310001,48.77,49.240002,49.240002,26300600,46.26,317929,45.64,46.68,45.61
12/7/20,49.279999,50.349998,48.709999,49.200001,49.200001,22364600,45.76,324354,46.15,46.54,45.58
12/8/20,49.02,50.400002,48.720001,49.040001,49.040001,17797900,45.6,306224,45.66,45.93,45.14
12/9/20,49.84,50.09,46.73,48.02,48.02,23325100,45.52,402801,45.6,46.24,44.95
12/10/20,46.740002,49.709999,46.599998,49.639999,49.639999,19020500,46.78,416274,45.69,47.74,45.52
12/11/20,49.150002,49.889999,47.639999,48.360001,48.360001,14770600,46.57,330506,46.97,46.66,46.46
12/14/20,49.599998,49.650002,46.700001,46.720001,46.720001,15745000,46.99,380367,46.73,47.44,45.69
12/15/20,47.200001,47.560001,45.799999,47.459999,47.459999,16803400,47.62,284724,46.99,47.73,46.54
12/16/20,46.5,46.91,45.549999,46,46,17369500,47.82,250687,47.6,47.94,47.17
12/17/20,46.299999,46.400002,45.459999,45.880001,45.880001,13785000,48.36,77970,47.85,48.59,47.81
12/18/20,45.75,45.950001,44.560001,44.740002,44.740002,16333200,49.1,56198,48.43,49.28,48.1
12/21/20,43.349998,44.419998,42.630001,44.060001,44.060001,21879100,47.74,19562,48.54,47.95,47.48
12/22/20,44.650002,44.790001,42.43,42.970001,42.970001,16519200,47.02,281890,47.93,47.96,46.6
12/23/20,43.099998,44.689999,43.080002,44.110001,44.110001,15284700,48.12,329762,46.79,48.5,46.16
12/24/20,44.400002,44.419998,43.009998,43.259998,43.259998,7230600,48.23,155943,48.09,48.62,47.56
12/28/20,44.040001,44.630001,43.75,43.919998,43.919998,13693200,47.62,224860,48.23,48.96,47.5
12/29/20,44.450001,44.650002,43.549999,43.740002,43.740002,9927700,48,195767,47.72,48.35,47.68
12/30/20,43.639999,44.759998,43.459999,44.650002,44.650002,9473300,48.4,254396,48.13,48.66,47.61
12/31/20,44.41,44.560001,43.110001,43.25,43.25,12684000,48.52,162807,48.35,48.58,47.77
1/4/21,43.68,43.700001,41.43,41.630001,41.630001,14710200,47.62,502323,48.4,48.05,47.18
1/5/21,41.580002,43.599998,41.5,43.400002,43.400002,12294500,49.93,613857,47.38,50.2,49.37
1/6/21,43.599998,44.279999,42.860001,43.540001,43.540001,12318900,50.63,488156,49.82,50.63,49.48
1/7/21,43.799999,44.84,43.610001,43.619999,43.619999,9592900,50.83,346834,50.53,51.28,50.39
1/8/21,43.580002,44,43.02,43.290001,43.290001,9215300,52.24,465126,50.93,52.75,50.81
1/11/21,42.669998,43.259998,42.25,42.700001,42.700001,8973200,52.25,362084,52.58,52.7,51.5
1/12/21,42.810001,44.169998,42.459999,44.080002,44.080002,9053100,53.21,362114,52.18,53.45,52.98
1/13/21,44.169998,44.639999,43.439999,44.43,44.43,11390200,52.91,398195,53.31,53.12,52.84
1/14/21,45.32,46.799999,45.32,46.290001,46.290001,16310500,53.57,346595,52.84,53.75,53.52
1/15/21,45.849998,45.98,43.880001,43.889999,43.889999,13211500,52.36,149492,53.8,53.83,51.83
1/19/21,44.599998,44.900002,43.77,44.75,44.75,9706300,52.98,89533,52,53.13,51.76
1/20/21,45.040001,45.650002,44.41,45.18,45.18,11661300,53.24,21202,53.13,53.56,53.05
1/21/21,43.799999,43.98,41.720001,42.59,42.59,32158200,53.13,337234,52.93,53.22,52.97
1/22/21,41.950001,42.290001,41.610001,42.139999,42.139999,13545000,52.27,416863,53.1,53.16,51.44
1/25/21,41.540001,41.73,39.900002,40.380001,40.380001,20281900,52.77,335175,52.17,52.95,51.82
1/26/21,40.799999,41.389999,40.560001,41.25,41.25,13388600,52.61,300342,52.91,53.25,52.29
1/27/21,40.740002,41.650002,40.310001,40.91,40.91,15280000,52.85,425857,52.76,53.3,51.85
1/28/21,42.830002,44.200001,41.619999,42.549999,42.549999,22175000,52.34,391963,52.65,53.58,52.04
